Hour,Load (kW)
3396,14494.40076843375
3397,14459.464931419006
3398,14432.845937467517
3399,14467.90620714651
3400,14443.341796224242
3401,14377.284117386751
3402,14297.171480585506
3403,14222.620222175507
3404,14183.067183783749
3405,14193.189007719755
3406,14099.815156730745
3407,14071.2328159405
3408,14053.875252639009
3409,14044.315373037756
3410,14032.445400815255
3411,14020.871491691238
3412,14016.72470730551
3413,14038.039843309753
3414,14074.356586824002
3415,14214.957233516003
3416,14370.726811898756
3417,14543.017661149253
3418,14711.237799575756
3419,14792.017627695253
3420,14881.045969030256
3421,14865.033345755244
3422,14848.883643838995
3423,14827.269652676741
3424,14756.198586930752
3425,14632.239883146245
3426,14526.719412061759
3427,14427.820243096494
3428,14377.402558848504
3429,14360.244416143496
3430,14291.0768305775
3431,14264.342317009745
3432,14227.408715381498
3433,14228.470495604253
3434,14222.759481257503
3435,14208.091030464491
3436,14206.457308787745
3437,14235.448415113498
3438,14266.022454872262
3439,14404.328135268755
3440,14559.161700111754
3441,14742.577167230003
3442,14909.955769232514
3443,14992.21806159175
3444,15024.854329832755
3445,15028.174259672745
3446,15029.309697359999
3447,15002.046159815765
3448,14942.790909297753
3449,14878.021257097005
3450,14796.035323677494
3451,14665.557178162007
3452,14577.532235578996
3453,14529.551272397493
3454,14401.443775836498
3455,14384.126843021502
3456,14379.678373429499
3457,14382.367966264996
3458,14377.930563911992
3459,14353.390429919493
3460,14370.13002570776
3461,14412.687612941496
3462,14488.690563618002
3463,14661.094577821992
3464,14830.200963612991
3465,14979.391854079997
3466,15093.7183654555
3467,15173.173921443253
3468,15254.226398693752
3469,15246.06270121176
3470,15180.237660145254
3471,15120.073614778503
3472,15025.693738043488
3473,14958.176768317253
3474,14842.55700222975
3475,14676.309657864003
3476,14613.658640365005
3477,14593.933496368756
3478,14492.617765860758
3479,14476.975595412743
3480,14476.628055593748
3481,14490.732621534497
3482,14373.521447087745
3483,14373.619991663005
3484,14380.62866426349
3485,14387.631064797999
3486,14344.373844793492
3487,14359.934382479007
3488,14423.076056134503
3489,14467.729185989996
3490,14517.757245322
3491,14591.839466760008
3492,14692.09801665675
3493,14782.814126476245
3494,14855.482682247506
3495,14888.898975020758
3496,14905.598307724007
3497,14921.311061420005
3498,14913.193950919249
3499,14851.38599492026
3500,14784.761638501739
3501,14706.762120804751
3502,14562.458817688484
3503,14548.910681681997
3504,14515.881985247259
3505,14467.816847049997
3506,14452.404959551503
3507,14455.019210674993
3508,14462.567148412745
3509,14472.117000160993
3510,14414.619212311496
3511,14430.149527978741
3512,14460.996443227745
3513,14567.160619180744
3514,14634.69498119451
3515,14731.102893733248
3516,14855.890364501003
3517,14941.312504182742
3518,15002.39891886225
3519,15022.274207406252
3520,15047.82263670874
3521,15067.295819092002
3522,14989.85852472549
3523,14908.15300379326
3524,14850.314340665504
3525,14764.535319228504
3526,14621.366108420514
3527,14610.179456863993
3528,14562.460604386004
3529,14549.45179752499
3530,14636.27667196875
3531,14637.018836729247
3532,14657.395953979014
3533,14700.259501372002
3534,14731.263107158262
3535,14927.093993721504
3536,15104.259469855748
3537,15229.677016942747
3538,15318.996258779001
3539,15359.15340411151
3540,15398.385415469498
3541,15415.061719557754
3542,15426.50450199225
3543,15466.660249398246
3544,15444.64792211424
3545,15379.02415385599
3546,15297.171030237503
3547,15185.190210705257
3548,15092.861673807494
3549,14997.584103199739
3550,14804.688088079247
3551,14774.679799500238
3552,14766.041147322747
3553,14766.024654021487
3554,14769.388062105005
3555,14755.663773433746
3556,14756.1768713335
3557,14811.531460631015
3558,14861.68469939901
3559,15056.371938723241
3560,15211.750466596486
3561,15367.627834316503
3562,15492.01492885601
3563,15617.799778802253
3564,15742.628657680252
3565,15785.993301849752
3566,15772.912555034747
3567,15712.82650730774
3568,15605.713771081011
3569,15478.894737535249
3570,15361.419622701003
3571,15222.767993794996
3572,15127.094905130503
3573,15070.957548468496
3574,14893.451412710494
3575,14867.127047246253
3576,14861.617397270755
3577,14866.908772017234
3578,14866.162195612247
3579,14851.820076719001
3580,14852.458777956506
3581,14912.299292953
3582,14962.986059440744
3583,15176.46949571325
3584,15313.554549212244
3585,15396.827648465744
3586,15456.069397311254
3587,15474.021838462497
3588,15498.315049121247
3589,15446.097232336751
3590,15412.576520003742
3591,15378.56471208275
3592,15305.115814676758
3593,15250.338296393751
3594,15155.102931256492
3595,15066.414053993994
3596,15023.626824490759
3597,15032.395707502985
3598,14948.037031148006
3599,14921.099057034999
3600,14915.734028948991
3601,14917.427961595255
3602,14921.40704138975
3603,14926.063799929747
3604,14949.817347292495
3605,14994.118228556514
3606,15034.297512901252
3607,15245.638710500243
3608,15431.060529833514
3609,15595.774666884992
3610,15682.483251878504
3611,15730.754406629498
3612,15783.406586030258
3613,15798.382830659744
3614,15791.816245297248
3615,15722.345283877254
3616,15613.269395266501
3617,15535.275378054246
3618,15461.189083495246
3619,15337.379725905255
3620,15239.68902255925
3621,15197.09818835225
3622,15065.100131756491
3623,15049.000741428992
3624,15053.299817721507
3625,15052.474396537007
3626,15014.167301895253
3627,15021.30984791524
3628,15041.319420500253
3629,15082.757095998499
3630,15124.481831154751
3631,15310.041663938247
3632,15500.104690199
3633,15654.606039888247
3634,15713.484410689489
3635,15700.093222321006
3636,15748.489925420005
3637,15734.585992711998
3638,15712.397182068004
3639,15700.253933872746
3640,15647.612207404993
3641,15580.401811838501
3642,15422.683254753243
3643,15283.916157191996
3644,15222.77462600324
3645,15197.325397405008
3646,15067.251532377499
3647,14999.625265275481
3648,14976.019729408006
3649,14970.749186544492
3650,14876.919879968005
3651,14886.186209115252
3652,14908.225199849248
3653,14918.043688598995
3654,14878.828479828506
3655,14907.168304777499
3656,14960.728745542996
3657,14993.153196868492
3658,15037.524844821257
3659,15089.57242918651
3660,15136.216502269492
3661,15169.868963524008
3662,15206.821554784006
3663,15216.648196075754
3664,15187.70817069625
3665,15191.598489721999
3666,15182.576787103495
3667,15160.393811255239
3668,15169.039756279504
3669,15201.760569105481
3670,15194.65552316374
3671,15170.266229310242
3672,15156.887712239497
3673,15120.984364298993
3674,15084.435730973755
3675,15073.739565721493
3676,15069.880739134493
3677,15064.813081772012
3678,14993.19495283526
3679,15013.37734621975
3680,15050.199103493498
3681,15087.90200647875
3682,15152.901991086486
3683,15186.208820266991
3684,15200.186427494507
3685,15201.315779550512
3686,15214.89342388099
3687,15190.609869875505
3688,15163.151035765755
3689,15172.811176514251
3690,15177.752033085491
3691,15158.864607737745
3692,15160.182686355243
3693,15168.016207988994
3694,15141.74628061176
3695,15113.230483975252
3696,15098.246334383246
3697,15091.757137001745
3698,15167.959538681738
3699,15170.533517297496
3700,15185.5333734755
3701,15212.038163441997
3702,15209.297494733248
3703,15372.667918940506
3704,15515.33493246275
3705,15642.791454011756
3706,15770.490959205748
3707,15839.799393043755
3708,15911.573924484748
3709,15914.648033383499
3710,15908.235426125242
3711,15892.775973461257
3712,15827.483401852749
3713,15746.69849343125
3714,15658.555986886247
3715,15567.899741184257
3716,15506.78018592875
3717,15488.560738587235
3718,15413.485543906992
3719,15396.591958631498
3720,15382.12022331675
3721,15344.942944121498
3722,15350.280737531493
3723,15362.511853081754
3724,15374.851374043994
3725,15407.404069887261
3726,15431.868721683251
3727,15596.765712133014
3728,15758.573915731
3729,15807.525166299747
3730,15829.200094951757
3731,15891.866542677757
3732,15993.439784376504
3733,16027.651649156242
3734,16023.712116585504
3735,15982.401721608003
3736,15876.394688102502
3737,15768.190619272496
3738,15675.668210839258
3739,15577.770503923506
3740,15513.967479787503
3741,15492.523051182241
3742,15411.5350449775
3743,15368.292891186251
3744,15359.320534638995
3745,15350.972367252247
3746,15349.703795157262
3747,15344.186262892996
3748,15339.425041238994
3749,15377.456565233499
3750,15412.267304309255
3751,15564.100678814246
3752,15688.54220138775
3753,15799.05419717024
3754,15880.107753228496
3755,15881.219629324514
3756,15904.757808194241
3757,15919.685744293238
3758,15921.540727828255
3759,15924.94513616851
3760,15891.872483882247
3761,15861.570382360242
3762,15809.73505019774
3763,15737.44952410925
3764,15691.267400696255
3765,15683.796449776986
3766,15595.491827811511
3767,15551.950637722752
3768,15545.592829641755
3769,15535.760285505503
3770,15531.838257839012
3771,15536.160998040492
3772,15547.988988607749
3773,15581.779369400765
3774,15594.600938437754
3775,15777.612143867505
3776,15954.448268199005
3777,16108.404254124507
3778,16240.968388099007
3779,16319.395478847755
3780,16357.545668388491
3781,16359.636054653492
3782,16338.146296061988
3783,16340.302922703007
3784,16289.221845202997
3785,16218.568711494763
3786,16117.344233239248
3787,15951.183724750992
3788,15848.805869842254
3789,15801.254497616996
3790,15696.074959057247
3791,15641.856947100492
3792,15601.723568768495
3793,15591.086699356
3794,15581.830130848997
3795,15581.928215510497
3796,15600.696073069756
3797,15639.4868307605
3798,15659.950342533497
3799,15817.360471355503
3800,15962.611156947498
3801,16098.245601001263
3802,16200.49598642974
3803,16223.166878568005
3804,16255.065014986743
3805,16255.365023446499
3806,16255.558423001248
3807,16233.431204016504
3808,16141.875514373756
3809,16055.828163579243
3810,15976.707980797002
3811,15892.126313819754
3812,15845.562409448488
3813,15856.464250943749
3814,15779.037846926247
3815,15752.997138795003
3816,15744.541315728247
3817,15752.14139150925
3818,15674.767766073754
3819,15671.33296665925
3820,15683.485233967998
3821,15693.880636749755
3822,15643.065673005753
3823,15669.817731850253
3824,15732.987643928751
3825,15773.243762572742
3826,15856.578231155756
3827,15908.084678130495
3828,15951.392376183998
3829,15973.419122514993
3830,16001.787270766505
3831,16038.699836378251
3832,16041.068728231001
3833,16010.580668208491
3834,15964.383810870508
3835,15937.057034703506
3836,15929.716276936006
3837,15934.042565291013
3838,15868.550643209746
3839,15847.878116407499
3840,15831.673700838994
3841,15811.096605756748
3842,15796.918258710752
3843,15799.134045283494
3844,15806.63422634925
3845,15814.941085584744
3846,15747.016585287502
3847,15760.95077745776
3848,15796.789866587249
3849,15827.833187916742
3850,15837.525837029494
3851,15863.608662229506
3852,15889.479622428993
3853,15897.33830039374
3854,15911.216474932002
3855,15922.606915172742
3856,15933.617935105509
3857,15936.63584737424
3858,15912.441172010494
3859,15882.799309048243
3860,15874.198621597503
3861,15915.828061411243
3862,15906.475750450996
3863,15881.719991926731
3864,15858.045979989001
3865,15857.885212619996
3866,15937.932749566993
3867,15932.417680071
3868,15942.720021783003
3869,15973.748890422508
3870,15983.757711819751
3871,16116.47659144899
3872,16256.53228153475
3873,16391.9976065255
3874,16509.8878503215
3875,16585.7875440805
3876,16672.756525510496
3877,16685.668058957493
3878,16683.820803465256
3879,16633.531335546508
3880,16501.3370541895
3881,16359.429962778
3882,16236.664282352
3883,16148.580695843493
3884,16116.820061837992
3885,16128.900797569742
3886,16088.490007157236
3887,16065.841798419491
3888,16064.442714002736
3889,16067.031436035992
3890,16070.069458147002
3891,16077.020203659747
3892,16098.52716438801
3893,16141.011504682505
3894,16166.110615808002
3895,16321.775926670758
3896,16449.748735931007
3897,16538.749096460244
3898,16623.121401360757
3899,16694.520632753247
3900,16762.097594906754
3901,16768.438364113754
3902,16778.418066366754
3903,16761.752790620005
3904,16665.95039621425
3905,16490.79775485625
3906,16352.597350615744
3907,16270.272066561494
3908,16239.140430244748
3909,16242.106775874741
3910,16183.751171941502
3911,16161.971535842495
3912,16161.643677361253
3913,16163.4148626125
3914,16166.56986654476
3915,16175.297097349743
3916,16194.631138608496
3917,16234.114940363015
3918,16252.084158261998
3919,16416.400631346238
3920,16545.23647985075
3921,16656.9248318295
3922,16751.45412921124
3923,16820.067331209262
3924,16890.255722693502
3925,16883.50655216575
3926,16860.3252295075
3927,16831.27975299076
3928,16753.60486109101
3929,16653.725146730503
3930,16545.20808933001
3931,16453.10212700625
3932,16396.041625009737
3933,16333.92043442949
3934,16241.815304417496
3935,16208.025290637745
3936,16184.74602009974
3937,16159.033663437005
3938,16170.973936534263
3939,16189.688180163752
3940,16207.751712682491
3941,16234.552177645257
3942,16250.746658402748
3943,16439.242619016753
3944,16626.17783826175
3945,16786.507972464755
3946,16879.201549888767
3947,16928.939342896247
3948,16971.936734194995
3949,16928.956505366503
3950,16892.215866447736
3951,16857.42366859426
3952,16791.388741996252
3953,16706.136520428754
3954,16587.164910342497
3955,16455.601924456743
3956,16408.313254100998
3957,16398.96560070576
3958,16333.629083036754
3959,16300.572219328005
3960,16302.833668017998
3961,16298.670898673498
3962,16294.873221232001
3963,16301.382979543989
3964,16316.158336758013
3965,16367.308010197003
3966,16403.95762169125
3967,16569.473522573007
3968,16706.763600093003
3969,16840.68435868775
3970,16956.211219878012
3971,17035.530311963506
3972,17120.62680215651
3973,17122.979118912743
3974,17128.92739910201
3975,17123.655611720253
3976,17102.49011349725
3977,17067.06366255101
3978,17002.25138004701
3979,16902.47586005125
3980,16815.03366082975
3981,16741.607336265995
3982,16581.579484804257
3983,16517.519138712498
3984,16500.04865656775
3985,16489.608127687745
3986,16394.615890724253
3987,16392.189003163494
3988,16400.294072956993
3989,16404.49041793325
3990,16368.240889279503
3991,16391.24431483325
3992,16478.904533294248
3993,16527.436681752006
3994,16603.281953095513
3995,16692.901902695008
3996,16812.495636695247
3997,16933.672189507255
3998,16996.485587897
3999,17038.02733009126
4000,17064.198526392505
4001,16972.573688868502
4002,16828.394388689005
4003,16755.800222592497
4004,16739.70028667324
4005,16734.27886742575
4006,16622.0611507635
4007,16633.49002018626
4008,16602.661971800742
4009,16532.49835116025
4010,16524.762619342255
4011,16520.88973043551
4012,16524.03017265425
4013,16522.12966920875
4014,16461.902506242994
4015,16516.664268799504
4016,16568.564258019996
4017,16646.35274799025
4018,16744.454412964005
4019,16871.672178497003
4020,16975.99319721425
4021,17058.557329517254
4022,17093.347022715254
4023,17127.937735663494
4024,17170.026560297996
4025,17165.794194307746
4026,17129.915580063753
4027,17082.979107441763
4028,17024.184869832236
